runkey,popsize,generations,xo_prob,mut_prob,selection_function,mutation_function,xo_function,elitism,patience,runcount,bestfit,duration_secs
45e0d334-de6f-4be9-8398-5f41fc372cbb,100,150,0.99,0.2,tournament_sel,shuffle_mutation,single_point_xo,3,500,4,0,0.1745758056640625
d6d4d972-b34b-4a70-a534-24c83882bdfe,150,100,0.99,0.2,tournament_sel,shuffle_mutation,single_point_xo,1,10,1,0,1.1316096782684326
3385fe05-26c1-462c-8ed2-be35022f64cf,150,100,0.99,0.2,tournament_sel,shuffle_mutation,single_point_xo,1,10,2,0,1.396134376525879
51e33d76-8620-4678-a4fe-66b1a3287079,150,100,0.99,0.2,tournament_sel,shuffle_mutation,single_point_xo,1,10,3,0,1.12791109085083
7f86c840-f395-455d-91c8-a35e8db15211,150,100,0.99,0.2,tournament_sel,shuffle_mutation,single_point_xo,1,10,4,0,1.1100139617919922
fcd510c4-f348-4b07-a069-f1c6909da2e3,150,100,0.99,0.2,tournament_sel,shuffle_mutation,single_point_xo,1,20,1,0,0.7350916862487793
fc27d105-8124-452d-a2f4-54b732cceb4d,150,100,0.99,0.2,tournament_sel,shuffle_mutation,single_point_xo,1,20,2,0,0.6458437442779541
373ac3f5-a7f2-465e-8319-379385b522b5,150,100,0.99,0.2,tournament_sel,shuffle_mutation,single_point_xo,1,20,3,0,0.7762250900268555
99cc4cfd-81b5-42bd-933d-176a53837702,150,100,0.99,0.2,tournament_sel,shuffle_mutation,single_point_xo,1,20,4,0,0.6656200885772705
4d221255-c726-4902-a81b-a2fb2627f9d9,150,100,0.99,0.2,tournament_sel,shuffle_mutation,single_point_xo,1,500,1,0,0.21755266189575195
cda12821-cd90-40ca-ab72-21aa2eee036c,150,100,0.99,0.2,tournament_sel,shuffle_mutation,single_point_xo,1,500,2,0,0.1865551471710205
6ea74620-6a0b-4b05-a13f-47f61dff41dd,150,100,0.99,0.2,tournament_sel,shuffle_mutation,single_point_xo,1,500,3,0,0.18252873420715332
6e8deb80-10bb-4b92-93a0-d41c50cf07ef,150,100,0.99,0.2,tournament_sel,shuffle_mutation,single_point_xo,1,500,4,0,0.18468093872070312
f57ad410-cbf2-4d58-8afc-f9998fb1539b,150,100,0.99,0.2,tournament_sel,shuffle_mutation,single_point_xo,3,10,1,0,0.9247660636901855
23c1a2b2-b934-4f39-8701-fa4c95c6869c,150,100,0.99,0.2,tournament_sel,shuffle_mutation,single_point_xo,3,10,2,0,1.066741943359375
f0556d7a-bc73-4113-b042-9595597ce9fd,150,100,0.99,0.2,tournament_sel,shuffle_mutation,single_point_xo,3,10,3,0,1.0363776683807373
7be2a2ac-f534-4bb0-a88c-2f6454c3e866,150,100,0.99,0.2,tournament_sel,shuffle_mutation,single_point_xo,3,10,4,0,1.1139709949493408
7b93673f-b92b-451d-a7e5-7c2cd634b51c,150,100,0.99,0.2,tournament_sel,shuffle_mutation,single_point_xo,3,20,1,0,0.6508686542510986
df68be6f-4026-4141-b644-4318cb21b7f3,150,100,0.99,0.2,tournament_sel,shuffle_mutation,single_point_xo,3,20,2,0,0.6262314319610596
140d6975-897b-4130-9ae8-f0fc3c7be015,150,100,0.99,0.2,tournament_sel,shuffle_mutation,single_point_xo,3,20,3,0,0.6535682678222656
067aed5a-8af6-4d62-ab5b-ee3d234de780,150,100,0.99,0.2,tournament_sel,shuffle_mutation,single_point_xo,3,20,4,0,0.8227293491363525
b231f0da-8ddf-4948-83c9-67d513cbc53b,150,100,0.99,0.2,tournament_sel,shuffle_mutation,single_point_xo,3,500,1,0,0.2012648582458496
4b0c751a-05ac-453b-bb68-1dc18da0bf26,150,100,0.99,0.2,tournament_sel,shuffle_mutation,single_point_xo,3,500,2,0,0.18942523002624512
6705bb2a-730c-4151-baa3-b4c8ffcfdf92,150,100,0.99,0.2,tournament_sel,shuffle_mutation,single_point_xo,3,500,3,0,0.17920327186584473
9bebb697-a9fe-4fec-a3bf-46e0d3cdeaec,150,100,0.99,0.2,tournament_sel,shuffle_mutation,single_point_xo,3,500,4,0,0.19323992729187012
a33f542c-1b03-49a1-a93f-b9dcc5aeea0f,150,150,0.99,0.2,tournament_sel,shuffle_mutation,single_point_xo,1,10,1,0,2.9512288570404053
432bebf1-cf7e-46d0-ba3e-da22a724d025,150,150,0.99,0.2,tournament_sel,shuffle_mutation,single_point_xo,1,10,2,0,2.92909574508667
4f203687-a57b-4f90-8413-8a03059db23d,150,150,0.99,0.2,tournament_sel,shuffle_mutation,single_point_xo,1,10,3,0,3.123213768005371
1934f61b-6512-4181-bf25-546f7730db82,150,150,0.99,0.2,tournament_sel,shuffle_mutation,single_point_xo,1,10,4,0,3.027547836303711
3b605b0a-ff3f-4bc0-9301-688a01eb630c,150,150,0.99,0.2,tournament_sel,shuffle_mutation,single_point_xo,1,20,1,0,2.206953763961792
7949612e-f3a0-4349-894c-4323ac4de230,150,150,0.99,0.2,tournament_sel,shuffle_mutation,single_point_xo,1,20,2,0,1.7147951126098633
6a0b4f44-490c-4c91-bd89-a88410879c7f,150,150,0.99,0.2,tournament_sel,shuffle_mutation,single_point_xo,1,20,3,0,2.4144086837768555
5d6f3599-324e-4bef-84ec-0c483b5bf240,150,150,0.99,0.2,tournament_sel,shuffle_mutation,single_point_xo,1,20,4,0,1.8350119590759277
a5357db2-be57-46ac-84d7-9878ba4a4adf,150,150,0.99,0.2,tournament_sel,shuffle_mutation,single_point_xo,1,500,1,0,0.25328660011291504
6bc2cf19-4c8c-447a-93cf-ced000a07465,150,150,0.99,0.2,tournament_sel,shuffle_mutation,single_point_xo,1,500,2,0,0.2562592029571533
c6bf9212-7dcc-4400-8ca2-ecfbddcd9534,150,150,0.99,0.2,tournament_sel,shuffle_mutation,single_point_xo,1,500,3,0,0.37209153175354004
02d4bd93-00a9-46f8-af80-03a0238ba855,150,150,0.99,0.2,tournament_sel,shuffle_mutation,single_point_xo,1,500,4,0,0.27588796615600586
12f22c0a-8d95-459f-b1bf-1bf8eb53e796,150,150,0.99,0.2,tournament_sel,shuffle_mutation,single_point_xo,3,10,1,0,1.9645185470581055
af1849fc-c3ae-4270-8ae3-d247d9311ed9,150,150,0.99,0.2,tournament_sel,shuffle_mutation,single_point_xo,3,10,2,0,1.8869094848632812
0c08a1dc-dbb6-4f17-aaa8-e399822329a7,150,150,0.99,0.2,tournament_sel,shuffle_mutation,single_point_xo,3,10,3,0,1.9257924556732178
1d63a75f-ca0a-4350-9da0-abbb42a5070b,150,150,0.99,0.2,tournament_sel,shuffle_mutation,single_point_xo,3,10,4,0,1.8947672843933105
9efb5f3b-b6fc-42bc-8574-5bacef77025f,150,150,0.99,0.2,tournament_sel,shuffle_mutation,single_point_xo,3,20,1,0,1.3869774341583252
2736a05c-4b25-43a7-9b1c-a612816d372c,150,150,0.99,0.2,tournament_sel,shuffle_mutation,single_point_xo,3,20,2,0,1.4369704723358154
58adbf04-5453-4be0-952b-1e2676917073,150,150,0.99,0.2,tournament_sel,shuffle_mutation,single_point_xo,3,20,3,0,1.3650078773498535
24b4ca7a-18c7-449d-9927-ed5ac0611287,150,150,0.99,0.2,tournament_sel,shuffle_mutation,single_point_xo,3,20,4,0,1.6817541122436523
23fa87e7-6c1d-475a-ade2-46ae32187777,150,150,0.99,0.2,tournament_sel,shuffle_mutation,single_point_xo,3,500,1,0,0.3051774501800537
5f34543a-ecac-4bfe-ae66-da9a3f7b676e,150,150,0.99,0.2,tournament_sel,shuffle_mutation,single_point_xo,3,500,2,0,0.26802778244018555
a99fae05-ca0a-49f6-9351-374886fe6520,150,150,0.99,0.2,tournament_sel,shuffle_mutation,single_point_xo,3,500,3,0,0.2824747562408447
b32c1464-1a7b-4be7-a190-5ce423179e5d,150,150,0.99,0.2,tournament_sel,shuffle_mutation,single_point_xo,3,500,4,0,0.2556297779083252
6268b235-2658-4228-bc7b-c2df8e8b5e0a,100,100,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,1,10,1,1552,1.637524127960205
248ef9d4-5391-437c-9dcb-c86164b67ee7,100,100,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,1,10,2,1644,1.7495450973510742
00f6e059-0294-4399-b3db-4ef695192d39,100,100,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,1,10,3,2008,1.6052775382995605
bf9e906e-f734-45c0-99b8-d131fb031f4a,100,100,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,1,10,4,3036,1.653763771057129
33956815-f920-4000-8d98-5f4530f7859f,100,100,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,1,20,1,1872,1.519240140914917
8d13fdc8-1de2-42fe-8441-2297363b851e,100,100,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,1,20,2,1712,1.4859871864318848
7834d521-ca53-46b9-9606-35a3f1c13065,100,100,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,1,20,3,1552,1.3941373825073242
80ccb663-ebc2-4bbb-8a67-a3a5aaecc7f4,100,100,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,1,20,4,548,1.5193488597869873
bf3f33c9-1167-439f-96cf-7f80dab0bea5,100,100,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,1,500,1,388,1.325699806213379
4cc9dbfa-3782-4224-9923-9f833fb34bf8,100,100,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,1,500,2,2692,1.1240737438201904
175986d9-94e0-4e75-8cdd-1c512e99702d,100,100,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,1,500,3,1552,1.190476655960083
8b98dc07-fe29-4f24-910e-c0cb5bf40b4a,100,100,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,1,500,4,2008,1.2239103317260742
7e3b504d-f548-4434-bfbd-8caa0533f18d,100,100,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,3,10,1,2328,1.7684378623962402
6fadfd94-4f08-4616-9128-f85c3efc6ee8,100,100,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,3,10,2,3060,1.9096205234527588
8762fe02-bb3b-4f51-94e4-291cda711706,100,100,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,3,10,3,2192,1.6529226303100586
13c046ef-8bc7-42eb-91d4-1d317975d033,100,100,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,3,10,4,2008,1.6640450954437256
7a038cff-0d27-41ec-9594-5ef161c3ac75,100,100,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,3,20,1,1712,1.5042836666107178
d7e1ff72-884c-405d-8b21-ab04a2546ac4,100,100,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,3,20,2,2260,1.4419281482696533
b33fd634-d317-43c6-89d8-b7a1ceea59c7,100,100,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,3,20,3,1712,1.5654141902923584
ad648bd5-8ab8-4278-8575-cf089c420c34,100,100,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,3,20,4,1164,1.497211217880249
49de42bc-f396-4c6a-a68d-bdc686d04560,100,100,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,3,500,1,2100,1.091662883758545
9f7e618d-c30d-4a25-bc65-e265a4249ffd,100,100,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,3,500,2,2192,1.126833438873291
194d9e00-db55-47ac-93e5-cac4cffac82b,100,100,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,3,500,3,1492,1.1957507133483887
881688e2-ebdb-4b21-9bf6-63ed119e209d,100,100,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,3,500,4,2716,1.169975996017456
ae76625b-100b-4b7c-87ca-a2b59c756f0b,100,150,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,1,10,1,2100,3.336970567703247
916b2bed-1820-4049-be26-93b239a846d4,100,150,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,1,10,2,388,3.477194309234619
8e02093b-86b7-44cc-8dd2-bdb9b7ee91ab,100,150,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,1,10,3,1644,3.035813808441162
d2f40bf9-424d-4356-80a3-6c7b94cccf00,100,150,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,1,10,4,2968,3.061115026473999
be7db067-ba47-400b-8312-971497360863,100,150,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,1,20,1,1256,2.460826873779297
730a1460-afd9-4760-bba8-67310616a3d1,100,150,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,1,20,2,1712,2.7623746395111084
bc5741e5-621b-486f-be03-060751652bbb,100,150,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,1,20,3,2100,2.5613672733306885
35a12d72-449c-4937-b7eb-4ce3198e61cd,100,150,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,1,20,4,2008,2.5884292125701904
0bf6d85e-3afc-4534-955c-57ae52d5a863,100,150,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,1,500,1,776,1.6915655136108398
484edf54-2788-441f-9ca9-42cdeb2539e8,100,150,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,1,500,2,1780,1.8198165893554688
d007005a-9349-4707-a7cf-6a4ceb150615,100,150,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,1,500,3,2784,1.8144035339355469
9bb5cde0-1ef9-45e3-b0e0-ccea6ea9d784,100,150,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,1,500,4,1872,1.8638954162597656
8fb32d7e-665c-4f49-ad2d-1240ce20ba76,100,150,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,3,10,1,1940,3.1965949535369873
9530c37e-c982-4be4-a244-c66d4129eb31,100,150,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,3,10,2,2100,3.1027348041534424
91d7d468-071f-4774-bc40-6144a46a225a,100,150,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,3,10,3,2076,3.0226058959960938
6ceb0d22-544c-4553-85c4-5f9e1f06fdad,100,150,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,3,10,4,1780,3.30997371673584
f5fa7b8c-6e3e-4bf4-a514-2fb9da215f15,100,150,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,3,20,1,2100,2.5178885459899902
518b2e34-d235-430d-be28-2ab0eb78bdaf,100,150,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,3,20,2,2488,2.8178915977478027
491211c7-f5fe-4545-8f21-ca1520fd666f,100,150,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,3,20,3,1004,2.749546766281128
a1fc5048-0784-4676-adaf-d074a67dfc20,100,150,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,3,20,4,1096,2.605815887451172
f50cc2a1-f81b-4916-90ff-54f3de62e501,100,150,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,3,500,1,2168,1.8803956508636475
7b7ec571-812e-4976-a6a6-a115fae10143,100,150,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,3,500,2,1620,1.8671295642852783
bcbc028f-d14e-4b79-a323-3e5b9dcfbd88,100,150,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,3,500,3,1004,1.7225878238677979
cbb1f4f2-67f2-45ed-ad71-d3f94be6fe68,100,150,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,3,500,4,2100,1.624720811843872
86fae540-7c0b-4e26-8c36-35c51f8d1e31,150,100,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,1,10,1,1096,2.891119956970215
d6259608-999d-4eff-b108-541e4207d656,150,100,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,1,10,2,1848,2.994640588760376
3d1325cd-1468-475a-88f3-384902b19b6c,150,100,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,1,10,3,1164,2.9151318073272705
f5002918-8e2d-4801-a64e-2c71abb47590,150,100,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,1,10,4,1232,2.8580482006073
8791c584-c66e-4fe1-afe9-ad332e839f51,150,100,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,1,20,1,2100,2.7859301567077637
04c036d0-3ef5-43cf-8ab6-e27fe568c295,150,100,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,1,20,2,1004,2.875502586364746
e1d17f38-1aaf-4a8d-97cf-3f5bca5cf6a8,150,100,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,1,20,3,2420,2.8719892501831055
6edc57e6-1f81-49b0-b413-5006ffde9f74,150,100,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,1,20,4,708,2.9213829040527344
4b8e597b-b116-4fb8-a85b-231da2dd31e4,150,100,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,1,500,1,2328,2.3629024028778076
d6bbcd00-6236-414c-aab7-3f8b9ae11708,150,100,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,1,500,2,1072,2.419884443283081
26bf54e7-b3d4-4858-ac0e-e73a831edaa6,150,100,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,1,500,3,2192,2.2297232151031494
f0f7413f-9870-4113-a945-57d8f85900a9,150,100,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,1,500,4,1072,2.5289623737335205
7b09ff59-c73a-4267-9302-c8825e5d6a8a,150,100,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,3,10,1,1324,2.9732089042663574
3e5ebb10-97ec-4e28-a92d-f32a3111c824,150,100,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,3,10,2,2648,3.1308929920196533
a95cf96f-fc46-46c6-9fee-fbe52f6a0aa9,150,100,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,3,10,3,2260,3.0433833599090576
ba161bc9-c0d0-45c8-aba1-1904dd4a32e8,150,100,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,3,10,4,1872,3.188859701156616
661cd91e-049b-42f2-b9f9-715f1b371569,150,100,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,3,20,1,0,2.772736072540283
8bdfc238-2fd6-4333-ac49-a463c07e36d3,150,100,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,3,20,2,1416,2.766167402267456
710998c3-03e8-4a62-88aa-f1e6522cbf83,150,100,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,3,20,3,776,2.677806854248047
831f1cbc-189e-4cad-bdb6-80c3eebe4e9b,150,100,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,3,20,4,2192,2.5714685916900635
84d0647b-fe31-4f89-a7c9-df76f421a7cf,150,100,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,3,500,1,388,2.2945666313171387
bd82f585-e7a1-4b6a-8465-4c79f53260ae,150,100,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,3,500,2,1620,2.2835819721221924
5562e664-b732-42f8-b45b-4d80c64fc777,150,100,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,3,500,3,1096,2.568117618560791
1fb9ff32-fb73-4f17-9973-2aea746fbb9d,150,100,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,3,500,4,2192,2.4451050758361816
6c0f8aa1-6070-4b49-a924-b145f58fbc4b,150,150,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,1,10,1,1324,5.725852012634277
5c3ef08d-3740-4fd9-9a89-010b71fd0cbb,150,150,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,1,10,2,2624,5.464709758758545
80fd8c40-fad1-4935-9b3d-afea04c8bccb,150,150,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,1,10,3,2656,7.542595386505127
cb4877b9-b632-46af-996a-1239f90e7aef,150,150,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,1,10,4,1392,7.980941295623779
a0b41c60-f73d-4330-8ac5-4bd49ed0643f,150,150,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,1,20,1,1096,7.194355249404907
af8dd965-a1d5-43cd-aa00-956409e3f543,150,150,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,1,20,2,2168,6.371124505996704
38a08fb9-7ecc-4b63-9cf3-d27f9cbacd72,150,150,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,1,20,3,616,8.647930145263672
a71224a5-fe29-4f5b-8921-97ac1298323f,150,150,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,1,20,4,1940,8.4272620677948
bce89a53-6f0b-4ea1-9a18-bd36d7fb9d33,150,150,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,1,500,1,0,6.228166103363037
8ceccafe-2543-471d-9c3e-8ffe07250da9,150,150,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,1,500,2,1004,6.455083608627319
2b185101-7ee9-4145-8136-bdb47e794b4f,150,150,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,1,500,3,0,6.496782302856445
75299e6c-d0de-430f-87e5-653ceceee7c3,150,150,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,1,500,4,1324,6.48397970199585
757eaf0e-afb7-49de-a33e-dddba9104701,150,150,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,3,10,1,1164,6.363763093948364
edc27f4b-2fd0-40cd-a1f4-e213cd98d2d4,150,150,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,3,10,2,2236,5.4091761112213135
e821026b-2260-4027-b09c-ef3a1ff57b08,150,150,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,3,10,3,2100,6.7240846157073975
d457037e-a168-4d28-858e-3a279388b5aa,150,150,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,3,10,4,1392,9.22454571723938
03d0d7cd-04f3-4c4f-adc2-8c573c64256f,150,150,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,3,20,1,1484,8.00676155090332
b5b9c934-3f2c-42f1-b37e-9e2bdd539d4c,150,150,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,3,20,2,1644,8.454392433166504
915be812-0f9b-412a-8bbf-fbe98fe84c12,150,150,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,3,20,3,0,7.696022272109985
07777919-df21-4e23-aa88-a2e8df5bcb09,150,150,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,3,20,4,1256,5.137364387512207
5f5b3150-ad7d-4fe1-9b3c-ae3c6f851cbc,150,150,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,3,500,1,2100,3.6112468242645264
f1c71306-2c13-4c48-bf3b-9ada2f12075e,150,150,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,3,500,2,776,3.4486167430877686
d99adfdc-2b91-4aaa-9d76-f460188a0f25,150,150,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,3,500,3,1712,3.4764404296875
56532313-7394-428b-b982-990db3573d09,150,150,0.99,0.2,sigma_scaling_selection,swap_mutation,single_point_xo,3,500,4,1392,3.4578208923339844
f5bbf111-3db0-4eb8-b749-7be34a75a631,100,100,0.99,0.2,sigma_scaling_selection,inversion_mutation,single_point_xo,1,10,1,2168,1.6662445068359375
5b6c6e5e-2cd2-4098-b470-c985d8fb993a,100,100,0.99,0.2,sigma_scaling_selection,inversion_mutation,single_point_xo,1,10,2,776,1.6787879467010498
c9aee25e-18a8-4b9d-b752-cbb196bf3b3d,100,100,0.99,0.2,sigma_scaling_selection,inversion_mutation,single_point_xo,1,10,3,1552,1.668487310409546
12e92df2-277d-454f-8b3c-fb2ae68c4007,100,100,0.99,0.2,sigma_scaling_selection,inversion_mutation,single_point_xo,1,10,4,1552,1.600945234298706
e3b11cde-fa2e-4dec-894a-f066d2db04ca,100,100,0.99,0.2,sigma_scaling_selection,inversion_mutation,single_point_xo,1,20,1,1552,1.3428301811218262
e4562aef-fe0d-4805-bad4-d6f585680c0c,100,100,0.99,0.2,sigma_scaling_selection,inversion_mutation,single_point_xo,1,20,2,1004,1.4176781177520752
d6d29ed4-cd49-4227-b7b7-3c14e050b77a,100,100,0.99,0.2,sigma_scaling_selection,inversion_mutation,single_point_xo,1,20,3,1552,1.7082769870758057
c5dd36da-ab1a-4377-9f99-f904874092c5,100,100,0.99,0.2,sigma_scaling_selection,inversion_mutation,single_point_xo,1,20,4,1484,1.703357219696045
fa098cc0-76a1-40d9-b2a0-21274b631bc3,100,100,0.99,0.2,sigma_scaling_selection,inversion_mutation,single_point_xo,1,500,1,2236,1.151047945022583
cb893c65-8f2b-4595-931c-7cf778663f88,100,100,0.99,0.2,sigma_scaling_selection,inversion_mutation,single_point_xo,1,500,2,936,1.115419626235962
75656bb4-85a6-4d1b-a3e0-898a53befe4f,100,100,0.99,0.2,sigma_scaling_selection,inversion_mutation,single_point_xo,1,500,3,1324,1.1529948711395264
9be41d1a-6a56-468a-91aa-f428a9d4568c,100,100,0.99,0.2,sigma_scaling_selection,inversion_mutation,single_point_xo,1,500,4,0,1.1433918476104736
a6d521a0-c4cb-4746-80ab-815f64adc0b2,100,100,0.99,0.2,sigma_scaling_selection,inversion_mutation,single_point_xo,3,10,1,1552,1.5941314697265625
27c515e6-0ba5-4ad9-9fdc-5f7a61ea6baa,100,100,0.99,0.2,sigma_scaling_selection,inversion_mutation,single_point_xo,3,10,2,2008,1.6354224681854248
c32567e1-1300-46c1-9fdc-35df164cf395,100,100,0.99,0.2,sigma_scaling_selection,inversion_mutation,single_point_xo,3,10,3,868,1.5852649211883545
8369b543-e323-4812-bf70-c92def63eff3,100,100,0.99,0.2,sigma_scaling_selection,inversion_mutation,single_point_xo,3,10,4,1872,1.6562936305999756
ea7aad43-dd59-483e-b4d9-607ca4f87e84,100,100,0.99,0.2,sigma_scaling_selection,inversion_mutation,single_point_xo,3,20,1,2784,1.4494390487670898
c5cb8efa-192b-44d3-874c-7fd3205a4b06,100,100,0.99,0.2,sigma_scaling_selection,inversion_mutation,single_point_xo,3,20,2,1072,1.3557727336883545
0abe257e-e67a-4193-87be-33c3d6231f02,100,100,0.99,0.2,sigma_scaling_selection,inversion_mutation,single_point_xo,3,20,3,2168,1.3685998916625977
edb9ad91-d364-4a44-89b3-1deef0cc0f29,100,100,0.99,0.2,sigma_scaling_selection,inversion_mutation,single_point_xo,3,20,4,2648,1.3495562076568604
18930b3c-f7c2-443b-aeb8-2221c46ab971,100,100,0.99,0.2,sigma_scaling_selection,inversion_mutation,single_point_xo,3,500,1,1324,1.0660791397094727
9248b883-b243-4ecb-95ae-c7bfb78b5a05,100,100,0.99,0.2,sigma_scaling_selection,inversion_mutation,single_point_xo,3,500,2,1324,1.1242682933807373
77015cc4-7d97-4d9a-b6e1-f7a29d3c0c54,100,100,0.99,0.2,sigma_scaling_selection,inversion_mutation,single_point_xo,3,500,3,1552,1.1230170726776123
af00f189-5d52-4c2b-bceb-428ffdae4f55,100,100,0.99,0.2,sigma_scaling_selection,inversion_mutation,single_point_xo,3,500,4,388,1.1532366275787354
226419d9-327f-4fbb-b895-3f64e104f002,100,150,0.99,0.2,sigma_scaling_selection,inversion_mutation,single_point_xo,1,10,1,1552,3.2581257820129395
58aec9fb-8c63-458c-bc2a-bbdb570ec5b2,100,150,0.99,0.2,sigma_scaling_selection,inversion_mutation,single_point_xo,1,10,2,936,3.6786980628967285
a28dcdf1-5beb-4915-b8ce-fe85810e9c3f,100,150,0.99,0.2,sigma_scaling_selection,inversion_mutation,single_point_xo,1,10,3,1164,3.5963003635406494
